Legajo;Estado;Estructura;Convenio;Categoria;ID_Cat;Ingreso;Sexo;provincia;puesto;piramide;Titulo ;ID_PuestoBasico;Sindicato;ID_sindicato;Enero;Febrero;Marzo
2685;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;25/3/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2693;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;1/4/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 Afiliado;11;302580,88;335864,78;335864,78
2697;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;3/4/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2698;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;1/4/2019;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 Afiliado;11;252150,86;279887,46;279887,46
2700;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/4/2019;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2705;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/4/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2706;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/4/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2710;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2714;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/5/2019;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2715;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2716;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2717;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/5/2019;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2718;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2719;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/5/2019;F;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2722;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2723;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2726;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;14/5/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2730;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;24/6/2019;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2736;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;25/7/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2737;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;25/7/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2740;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;6/12/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 Afiliado;11;294175,95;326535,3;326535,3
2741;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;6/12/2019;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
2742;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/12/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2749;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;6/12/2019;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2751;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;2/1/2020;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;226935,62;251898,54;251898,54
2754;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/1/2020;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2755;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/1/2020;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2758;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;19/2/2020;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2761;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/3/2020;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2765;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;2/3/2020;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;302580,88;335864,78;335864,78
2767;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;2/3/2020;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2768;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/3/2020;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2773;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2774;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2777;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2778;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2781;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2782;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2783;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2785;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2786;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;22/3/2021;M;FORM                    ;Analista de Soporte Tecnico;6;SI;AST     ;Fuera de Convenio;4;252150,86;279887,46;667133
2789;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;22/3/2021;F;FORM                    ;Analista de Calidad & Capacit.;6;SI;ACC     ;Fuera de Convenio;4;427649;555944;667133
2793;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2794;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2795;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;22/3/2021;M;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2796;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/3/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2799;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/3/2021;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
2800;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;19/2/2020;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2805;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;15/6/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2813;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/9/2021;F;FORM                    ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2817;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;6/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;294175,95;326535,3;326535,3
2819;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2820;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2825;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/9/2021;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2826;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/9/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2828;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;15/10/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2829;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;15/10/2021;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;252150,86;279887,46;279887,46
2831;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;15/10/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2832;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;25/10/2021;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
2833;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;25/10/2021;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;302580,88;335864,78;335864,78
2851;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/1/2022;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2852;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/1/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2855;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/1/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2857;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/2/2022;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2858;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/2/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2860;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/2/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2861;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;11/2/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;226935,62;251898,54;251898,54
2862;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;7/3/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;226935,62;251898,54;251898,54
2865;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/6/2022;M;CBA                     ;Team Leader Operaciones;7;NO;TLC     ;Fuera de Convenio;4;446398;580317;696380
2867;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/6/2022;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. FORMOSA No Afiliado;5;252150,86;279887,46;279887,46
2868;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;3/8/2022;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2869;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;3/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2875;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2876;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2877;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2879;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;11/8/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2880;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/9/2022;F;FORM                    ;Analista de Adminis. de Pers.;6;SI;ADP     ;Fuera de Convenio;4;427649;555944;667133
2882;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;7/12/2022;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2883;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;7/12/2022;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2887;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;22/2/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2888;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2889;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2891;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2892;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2893;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/3/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2896;ACTI;Dentro de convenio;CC-781  ;27 Hs. CATEGORIA OP. A CCT 781;OP27;8/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;226935,62;251898,54;251898,54
2897;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2898;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2899;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2901;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2902;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2904;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;9/5/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2905;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2906;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;9/5/2023;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2907;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2908;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2912;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2913;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2915;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2917;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2918;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2919;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2920;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;252150,86;279887,46;279887,46
2921;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2922;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2925;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;16/6/2023;M;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2929;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2930;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2932;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2935;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
2936;ACTI;Dentro de convenio;CC-781  ;20 Hs. CATEGORIA OP. A CCT 781;OP20;1/8/2023;F;FORM                    ;Operador ;8;NO;CDT     ;SEC. Formosa CC-781 No Afiliad;10;168100,54;186591,6;186591,6
